Year_x,Laureate_Id_x,Firstname,Lastname,Category_x,Prize_Share_x,Motivation_x,Year_y,Laureate_Id_y,Category_y,Prize_Share_y,Motivation_y
1926,490,Aristide,Briand,peace,2,"""for their crucial role in bringing about the Locarno Treaty""",1926,490,peace,2,"""for their crucial role in bringing about the Locarno Treaty"""
1926,597,Grazia,Deledda,literature,1,"""for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general""",1926,597,literature,1,"""for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general"""
1926,316,Johannes,Fibiger,medicine,1,"""for his discovery of the Spiroptera carcinoma""",1926,316,medicine,1,"""for his discovery of the Spiroptera carcinoma"""
1926,32,Jean Baptiste,Perrin,physics,1,"""for his work on the discontinuous structure of matter and especially for his discovery of sedimentation equilibrium""",1926,32,physics,1,"""for his work on the discontinuous structure of matter and especially for his discovery of sedimentation equilibrium"""
1926,183,The,Svedberg,chemistry,1,"""for his work on disperse systems""",1926,183,chemistry,1,"""for his work on disperse systems"""
1927,600,Henri,Bergson,literature,1,"""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented""",1927,600,literature,1,"""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented"""
1927,493,Ludwig,Quidde,peace,2,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation""",1927,493,peace,2,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation"""
1927,33,Arthur H.,Compton,physics,2,"""for his discovery of the effect named after him""",1927,33,physics,2,"""for his discovery of the effect named after him"""
1927,34,C.T.R.,Wilson,physics,2,"""for his method of making the paths of electrically charged particles visible by condensation of vapour""",1927,34,physics,2,"""for his method of making the paths of electrically charged particles visible by condensation of vapour"""
1927,317,Julius,Wagner-Jauregg,medicine,1,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica""",1927,317,medicine,1,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica"""
1927,184,Heinrich,Wieland,chemistry,1,"""for his investigations of the constitution of the bile acids and related substances""",1927,184,chemistry,1,"""for his investigations of the constitution of the bile acids and related substances"""
1927,492,Ferdinand,Buisson,peace,2,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation""",1927,492,peace,2,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation"""
1928,318,Charles,Nicolle,medicine,1,"""for his work on typhus""",1928,318,medicine,1,"""for his work on typhus"""
1928,185,Adolf,Windaus,chemistry,1,"""for the services rendered through his research into the constitution of the sterols and their connection with the vitamins""",1928,185,chemistry,1,"""for the services rendered through his research into the constitution of the sterols and their connection with the vitamins"""
1928,35,Owen Willans,Richardson,physics,1,"""for his work on the thermionic phenomenon and especially for the discovery of the law named after him""",1928,35,physics,1,"""for his work on the thermionic phenomenon and especially for the discovery of the law named after him"""
1928,601,Sigrid,Undset,literature,1,"""principally for her powerful descriptions of Northern life during the Middle Ages""",1928,601,literature,1,"""principally for her powerful descriptions of Northern life during the Middle Ages"""
1929,186,Arthur,Harden,chemistry,2,"""for their investigations on the fermentation of sugar and fermentative enzymes""",1929,186,chemistry,2,"""for their investigations on the fermentation of sugar and fermentative enzymes"""
1929,187,Hans,von Euler-Chelpin,chemistry,2,"""for their investigations on the fermentation of sugar and fermentative enzymes""",1929,187,chemistry,2,"""for their investigations on the fermentation of sugar and fermentative enzymes"""
1929,319,Christiaan,Eijkman,medicine,2,"""for his discovery of the antineuritic vitamin""",1929,319,medicine,2,"""for his discovery of the antineuritic vitamin"""
1929,36,Louis,de Broglie,physics,1,"""for his discovery of the wave nature of electrons""",1929,36,physics,1,"""for his discovery of the wave nature of electrons"""
1929,602,Thomas,Mann,literature,1,"""principally for his great novel <I>Buddenbrooks</I> which has won steadily increased recognition as one of the classic works of contemporary literature""",1929,602,literature,1,"""principally for his great novel <I>Buddenbrooks</I> which has won steadily increased recognition as one of the classic works of contemporary literature"""
1929,320,Sir Frederick,Hopkins,medicine,2,"""for his discovery of the growth-stimulating vitamins""",1929,320,medicine,2,"""for his discovery of the growth-stimulating vitamins"""
1929,494,Frank B.,Kellogg,peace,1,"""for his crucial role in bringing about the Briand-Kellogg Pact""",1929,494,peace,1,"""for his crucial role in bringing about the Briand-Kellogg Pact"""
1930,603,Sinclair,Lewis,literature,1,"""for his vigorous and graphic art of description and his ability to create with wit and humour new types of characters""",1930,603,literature,1,"""for his vigorous and graphic art of description and his ability to create with wit and humour new types of characters"""
1930,321,Karl,Landsteiner,medicine,1,"""for his discovery of human blood groups""",1930,321,medicine,1,"""for his discovery of human blood groups"""
1930,188,Hans,Fischer,chemistry,1,"""for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin""",1930,188,chemistry,1,"""for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin"""
